ID;NAME;PRICE;RESTAURANT_ID
1706;Sauvignon Blanc, Jamesport, 1998 (North Fork L.I.);23,5;259
1707;Redeye Caesar Salad with parmesan tuile;28,2;259
1708;Parrilla Mixta SPECIAL MIXED GRILL;22,1;259
1709;EGGPLANT IN GARLIC SAUCE Eggplant and Green Vegetables in Spicy Garlic Sauce (Taro Spring Roll, Brown Rice);22,9;259
1710;Kung Po Shrimp;28,3;260
1711;Avocat aux Crevettes avocado and shrimp salad with tarragon mayonnaise;28,2;260
1712;Chardonnay, Lindemans Bin 65;28;260
1713;Cotes du Rhone, Rasteau, J. Bressy, 1998 (Rhone);20;260
1714;Spinach Wonton Soup;21,1;261
1715;Pinot Grigio, Peter Zemmer, 1999 (Alto Adige);30,6;261
1716;Roast Pork Chow Fun;27,3;261
1717;Domaine Chandon, Reserve;31,8;261
1718;Sliced Chicken Breast Sandwich;25,3;261
1719;Striped Bass Al Placere STRIPED BASS ANY STYLE;22,8;262
1720;Jasmine Rice;18,6;262
1721;Blueberry  or Apple Crumb Cake ...1.75;22,6;262
1722;Crazy Harrys Cobb Salad ;32;262
1723;114- Prosecco Brut N/V Zardetto;24,2;262
1724;Sauvignon Blanc, Cakebread 97;33,3;262
1725;Cobb Salad: Diced Avocado, Bacon, Turkey, Ham, Tomato, Swiss and Cheddar Cheeses, Choice of Dressing;20,5;262
1726;GRILLED TUNA BURGER,  Asian Style;21,1;263
1727;Pinot Nero, Riserva 1995, J. Hofstatter (Alto Adige);31;263
1728;Swiss;26,4;263
1729;Chardonnay, Ariel, N.V. 2% alcohol (California);27,5;263
1730;Fantasia Di Mari SEAFOOD SALAD;32,2;263
1731;Champagne Cocktail: Champagne, Sugar Cube, Bitters;25,9;263
1732;Buffalo Chicken Wings, w.Chicken Fried Rice;27,6;263
1733;Canned Soda ... ..90;34,2;263
1734;Glenlivet;28,3;263
1735;Chardonnay, Riverstone, J. Lohr;19,5;264
1736;Sancerre, Gueneau;25,3;264
1737;Cheddar Cheeseburger;24,7;264
1738;Shellfish Platter;31,8;264
1739;Kirschwasser;26,6;264
1740;Shrimp w. Eggplant;21,7;264
1741;Fried Shrimp (15) w. French Fries;26,7;264
1742;Pork w. Bean Curd;33,1;264
1743;Kung Pao Chicken Wings. Spicy...served with Blue cheese;27,7;265
1744;FREE RANGE YOUNG CHICKEN WITH ROASTED POTATOES ROSEMARY AND OLIVES;28;265
1745;Fresh Shrimp Lo Mein;18,9;265
1746;Any Side Vegetable Salad;29,7;265
1747;Fresh Oysters from Diamond Point,  N. Y;28,2;265
1748;Chardonnay, Glass Mountain;19,9;265
1749;Blackened Chicken Sandwich;28,6;265
1750;Vouvray, Domaine Bourillon Dorleans, 1999. (Loire Valley);12,4;266
1751;MARYLAND CRAB CAKES ;20,3;266
1752;Poussin - with braised hearts of romaine, parmesan and anchovy;12;266
1753;CALABRIA PEPPERONI mozzarella & tomatoes;16,8;266
1754;Muscat, Beaumes de Venise;17,7;266
1755;Drambuie;12,2;266
1756;Sesame Chicken;8,9;267
1757;Selaks 1996, N. Zealand;8,5;267
1758;Watermelon;15,5;267
1759;Amarone Tomassi 1979, Valpolicella;14,4;267
1760;Vongole Pizza - clams, mozzarella & pepperoncino;15,1;267
1761;Merlot, Alexander Valley 1996 (Sonoma);25,8;268
1762;Vegetable  Small - three selections;31,5;268
1763;Blackberry Italian Soda;21,3;268
1764;Fried Chicken Wings (4);27,9;268
1765;Beef Lo Mein;29,9;268
1766;Mesclun Salad*;34,1;268
1767;Montecillo 96 Vina Cumbrero (Spain);25,6;269
1768;Chianti Classico, Riserva 1997, Felsina Rancia (Toscana);31,1;269
1769;CAJUN FRIED POPCORN SHRIMP, with Creole Sauce;24,1;269
1770;House Blend Coffee or Tea ... ..91 ... 1.13 ... 1.39;23,4;269
1771;White Meritage, Conundrum, Caymus Vinyards, 1999 (Napa Valley);17;269
1772;Vanilla Ice Cream  ;20;269
1773;Mushroom Egg Foo Young;19,1;269
1774;Bistecca Alla Luiggi SLICED STEAK WITH WILD MUSHROOMS, SCALLIONS, TOUCH OF COGNAC, CREAM AND RED WINE;27,5;269
1775;Four Seasons Jumbo shrimp, lobster, chicken, roast pork sauteed w. broccoli, red pepper, baby corn & waterchestnuts in a delicious brown sauce.;18,3;270
1776;Meritage, Trilogy, Flora Springs, 1997. (Napa Valley);19,7;270
1777;The Club  Sandwich;16,5;270
1778;Fried Fish (2) w. Beef Fried Rice;17,5;270
1779;Sesame Chicken;19,7;270
1780;Bistecca Alla Luiggi SLICED STEAK WITH WILD MUSHROOMS, SCALLIONS, TOUCH OF COGNAC, CREAM AND RED WINE;28,5;270
1781;San Francisco Cioppino - fish and shellfish stew with Maya shrimp & Crostino;26,6;270
1782;Steak Frites Italian Style (House Specialty) fresh porcini;30;270
1783;ARUGOLA WITH A LEMON-OLIVE OIL DRESSING AND PARMESAN SHAVINGS;23,1;270
1784;Insalata Di Nicois MIX GREEN SALAD WITH TUNA, POTATOES, EGGS, AND ANCHOVIES IN AN ITALIAN DRESSING;19,6;271
1785;Chicken Liver Toast;32,9;271
1786;Smoked Sable;21,5;271
1787;Lake Tung Ting Shrimp Shrimp w. Chinese vegetable & black bean in hot egg sauce;20,8;271
1788;Flourless Chocolate Cake;25,3;271
1789;Steak Frites with maÃƒÂ®tre d butter or bearnaise sauce ;31,8;271
1790;Chargrilled Rack of Lamb with Fried Green Tomatoes;25,4;271
1791;Pork w. Mixed Veg;18,2;272
1792;Wraps: W2  Thai Chicken Chopped Lettuce, Shaved Carrots with a Lemongrass Dressing ...6.25;22,5;272
1793;Merlot, Newton 95;29,4;272
1794;Pouilly Fuisse, Les Chailloux, Philippe Forset, 1998 (Burgundy);16,5;272
1795;Chocolate Milk ... 1.50;22,7;272
1796;Broccoli Rabe;26,8;272
1797;PINOT NOIR, RAMSAY 96;33,3;273
1798;Mushroom and Cheese Pizza;30,3;273
1799;Whole Camembert;34;273
1800;French 75: Champagne, Brandy;19,3;273
1801;Roast Pork Egg Foo Young;20,5;273
1802;Bluefish;20,8;273
1803;Muscat, Beaumes de Venise;18,7;274
1804;Roederer Brut Premier (Reims);22;274
1805;House Salad. A mix of Romaine and Mesclun with Red Onions, Tomatoes and Cucumbers...choice of Dressing;29;274
1806;Cabernet Sauvignon, Bodega Weinert, 1995. (Argentina);29,3;274
1807;Specialty Sandwiches: #3  Smoked Breast of Turkey: Brie Cheese, Leaf Lettuce, Plum Tomato & Honey Mustard on a French Baguette ... 6.25;26,1;274
1808;CAFÃƒÂ©;33;275
1809;Pinot Noir, Lot # 1 1, Ramsay, 1998.  (California);25,1;275
1810;Glenlivet;20,3;275
1811;Smoked Scottish Salmon;32,8;275
1812;Cream of Cauliflower Soup;28,3;275
1813;Mrs. Aschers Steamed Vegetable Torte;29,9;275
1814;Cabernet, Pedroncelli;33,1;275
1815;Shrimp Cocktail ;20,9;276
1816;Veal Chop - wild mushroom sauce, aparagus, and truffle potato croquette;16,2;276
1817;Greek Salad, Hearts of Romaine, Peppers, Stuffed Vine Leaves, Feta Cheese, Olives, Tomato and Red Onion ... 5.95;10,6;276
1818;Traditional Omelette;13,5;276
1819;114- Prosecco Brut N/V Zardetto;12,8;276
1820;Vegetarian EGGPLANT, ZUCCHINI, RED AND YELLOW ROAST PEPPERS, SUNDRIED TOMATOES AND BASIL;13,8;276
1821;Franciscan Oakville Estates 95 Napa ;20,4;276
1822;Steak Frites Italian Style (House Specialty) fresh porcini;30,5;277
1823;Crispy Chicken Wings w. Garlic Sauce;26,2;277
1824;Green Jade Scallops Fresh scallops sauteed w. black mushrooms, broccoli & waterchestnuts in house special sauce;30,3;277
1825;Valpolicella, Quintarelli 1991 DOC (Veneto);27;277
1826;NUITS ST. GEORGE, DOMAINE DE LARLOT, PREMIER CRU 95;18,9;277
1827;Cote de Boeuf with haricot verts and Balthazar onion rings;29,3;277
1828;Subgum Wonton a delicious mixture of lobster meat, chicken, roast pork, shrimp & garden vegetables garnished w. crispy wonton.;24,8;277
1829;Pinot Noir, Pedroncelli;30,7;277
1830;Bananas;23,3;278
1831;Chicken Mai Fun;21,1;278
1832;Veal Chop with Wild Mushrooms & Potato Gnocchi;16,7;278
1833;Striped Bass Al Placere STRIPED BASS ANY STYLE;17,7;278
1834;Scampi. Shrimp and Garlic with White Wine, Tomatoes and Mushrooms over Linguine;24;278
1835;SautÃƒÂ©ed Halibut with a fresh pea ragout, bacon lardons and rosemary;20;278
1836;Plateaux de Fruits de Mere;24,6;279
1837;Strawberry & Raspberry Tart;24,5;279
1838;Egg Roll (1);21,2;279
1839;654 Kracher #1 Beerenauslese Cuvee 2002;34,8;279
1840;Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini;21,6;279
1841;Ballantines;31,1;279
1842;Cheese Plate;35;279
1843;Cranberry Fruit Spritzer - Cranberry juice, club soda & a twist of lime;30;279
1844;Lamb Chops, Colorado lamb loin chops crusted with toasted cumin, coriander and cracked peppercorns grilled and accompanied by a roasted garlic and sage aioli served with rosemary roasted new potatoes and fresh vegetables;22,7;280
1845;Mozzarella with Roasted Red Pepper Bruschetta;20,7;280
1846;Zinfandel, Valsecchi Vineyard, Biale, 1997. (Sonoma);30,4;280
1847;HAWAIIAN FIVE STYLES Scallop, lobster, chicken, shrimp & pork sauteed in chefs special sauce w. baby corn, straw mushrooms & Chinese vegetables.;22,3;280
1848;DUCK CONFIT, POTTED AND CRISPED WITH A RAGOUT OF TOMATOES, EGGPLANT & FARRO;22,2;280
1849;Milk Chocolate Pyramid, Banana BrÃƒÂ»lÃƒÂ©e, Banana Sorbet;33,4;280
1850;Costilla Di Cerdo GRILLED PORK CHOP;24,4;280
1851;Dannon Fat Free Yogurt ... 1.50;30,2;280
1852;Lemonade;17,8;281
1853;C Bar Brazilian Red Snapper Fillet. Cooked with Coconut and Cilantro;17,2;281
1854;The Frogs Flight: Foxen Chenin Blanc, Logan Chardonnay, Danzante Pinot Grigio;26;281
1855;French fries;16,1;281
1856;COKE;27,6;281
1857;Gouden Carolus;26,7;282
1858;Lapin a la Moutarde;28,6;282
1859;Pinot Noir, Pedroncelli;23,7;282
1860;Assorted Teas*;19,1;282
1861;Beef Fried Rice;19,5;282
1862;Hogue Cellars Fume, 1996, Columbia Valley;21,8;282
1863;Orange Spice Tea;30,9;283
1864;ROASTED HALIBUT roasted tomatoes, caper berries, green olives & thyme;20;283
1865;Manhattan clam chowder;17,4;283
1866;Onion Soup GratinÃƒÂ©e;29,4;283
1867;Shredsded Pork w. Garlic Sauce;27,4;283
1868;Grilled Chopped Vegetable Salad with Shrimp or Yellowfin Tuna;29,1;283
1869;Beefeater Gin;27,5;283
1870;SOFT SHELL CRAB (in season);26,9;284
1871;Cobb Salad:  Poached Chicken Breast, Sliced Avacado, Sprouts, Mushrooms over our Crisp Garden Salad ... 5.95;20,2;284
1872;Portuguese Fishermans Stew. Cod, Mussels, Clams and Chorizo in a Saffron Tomato Broth...Garlick Toasts;23,7;284
1873;Bricco Manzoni 1993, Manzoni (Piemonte);29,8;284
1874;Tuna Salad on Choice of White, Rye, Wheat Bread or a Roll;30;284
1875;Smoked Sable;33;284
1876;Poussin - with braised hearts of romaine, parmesan and anchovy;23,7;284
1877;Warm Goat Cheese and Grilled Vegetable Salad  ;29;284
1878;Petite Fours;27,2;285
1879;St. Emilion, Chateau Faugeres 95;24,3;285
1880;Shredsded Pork w. Garlic Sauce;19,1;285
1881;Cabernet Sauvignon-Sangiovese, Firebreak, Shafer, 1997. (Napa Valley);29,3;285
1882;Mustard Crusted Tuna Teriyaki;25,9;285
1883;Hanger Steak;21;285
1884;Hot Oatmeal  Small ...1.75   Small with Fresh Fruit    2.25  Large ...2.50   Large with Fresh Fruit ...3.00;26,6;285
1885;Chardonnay, Mont St. Vincent;35;285
1886;Maryland Crab Cake. With Apple and Mesclun Salad, Cider-Mustard Vinaigrette;26,8;285
1887;Raspberry tart;16,5;286
1888;Gruet Brut, NV, New Mexico;23;286
1889;Joes Sizzling Chicken Fajitas;27,4;286
1890;Redeye Grill Hamburger - Monterey Jack cheese, shoestring potatoes, tomato, onion, and pickle;26,8;286
1891;Chicken w. Bean Curd;24,8;286
1892;Cherry Italian Soda;20,4;286
1893;Espresso*;25,8;286
1894;Hine;30,8;286
1895;Sauvignon Blanc, Duckhorn, 1998, (Napa Valley);32,4;287
1896;Arctic Char;34,2;287
1897;Chateau Olivier, Grand Cru Classe De Graves 1995 (Bordeaux);29,2;287
1898;Stonestreet, Alexander Val. 1994, Napa;30,7;287
1899;Cappuccino/Mochachino/Caffe Latte/Vafe Au Lait ... 2.00 ... 2.95 ... 3.25;30,1;287
1900;Chateau Montelena, 1995, Napa;21,2;287
1901;Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini ;21,4;287
1902;Crispy Chicken Wings w. Garlic Sauce, w. Beef Fried Rice;29,5;288
1903;Vernaccia di San Gimignano, Tuscany Teruzzi Puthod 1996;26,2;288
1904;Wraps: W3  Thanksgiving Fresh Carved Turkey, No Fat Stuffing with our home-made Cranberry Sauce ... 6.25;28,6;288
1905;Wraps: W4  Chicken Fajita Black Beans, Vermont Cheddar & Monterey Jack Cheese, Chopped Tomato & Avocado ... 6.25;33,5;288
1906;Seafood Antipasto. Grilled Shrimp, Clams, Mussels and Calamari...with Greens, provolone Cheese and Olives...Tomato Vinaigrette;21,8;288
1907;Artichoke Ravioli: Tomato, Citrus, FrisÃƒÂ©e;27,6;288
1908;Insalata Tre colori ENDIVE, ARUGOLA & RADICCHIO;20;288
1909;Vanilla Italian Soda;28,4;288
1910;Champagne Cocktail: Champagne, Sugar Cube, Bitters;19,2;289
1911;Lungarotti, Rubesco Riserva Montichhio Vineyard 1988 (Umbrian);13,5;289
1912;BACON AND CHEESE OMLETTE;19,2;289
1913;111- Moet & Chandon Brut Imperial N/V;11,5;289
1914;GNOCCHI CON FEGATINI DI POLLO chicken livers;15,7;289
1915;Gouden Carolus;14,5;289
1916;San Pallegrino;8,7;289
1917;Lobster and Shrimp Cocktail;18,8;289
1918;Tuna salad on wheat bread;17,9;290
1919;Roast Pork Fried Rice;11,4;290
1920;Spare Rib Tips w. Shrimp Fried Rice;8,8;290
1921;114- Prosecco Brut N/V Zardetto;11,7;290
1922;Sonoma-Cutrer 1996, Russian River;10,8;290
1923;Shellfish Platter;29,5;291
1924;Joes Blackened Grilled Potatoes;34,2;291
1925;Negroni;29,2;291
1926;SHEPHERDS PIE CROQUETTES Minced Vegetables Surrounded by Mashed Potatoes in a croquette (Basil Moo Shu Roll, Pickled Cabbage);35,1;291
1927;FANTASIA portobellini mushrooms, zucchini, pesto, glazed onions & mozzarella;28,5;291
1928;Gruet, Brut, NV. (New Mexico);11,7;292
1929;Brown Rice;11,1;292
1930;Mediterranean Salad:  Marinated Grilled Chicken, Roasted Red Peppers & Avacado over a Crisp Garden Salad (Cajun Chicken also available) ... 5.95;10,7;292
1931;Whole Roasted Free-Range Chicken with garlic mashed potatoes and seasonal vegetables;10,9;292
1932;Stags Leap FAY Estate 1994, Napa;17;292
1933;Shrimp w. String Bean;29,1;293
1934;Filet Mignon of Yellowfin Tuna (House Specialty) seared rare with artichoke lentil salad;19,7;293
1935;Saintsbury Reserve, 1995, Carneros;26,1;293
1936;Ice Cream Sundae ;33,2;293
1937;Pinot Grigio, Cavit;34,5;293
1938;Fried Scallops (10);19,3;293
1939;Mr. Schnellers THIN-SLICED HAM WITH FRESH HORSERADISH & LENTIL SALAD;32;293
1940;Viognier, Vichon;33,6;294
1941;Chicken Cilantro Salad:  Cilantro Chicken, Hearts of Romaine, Plum Tomato, Cucumbers, Carrots and Sprouts ... 5.95;25,2;294
1942;Merlot,  Casa Julia;23,5;294
1943;Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley);27,9;294
1944;Sauteed Broccoli w. Garlic Sauce;21,4;294
1945;Pinot Noir, Pedroncelli;28,9;294
1946;Joes Blackened Grilled Potatoes;34,9;295
1947;SOFT SHELL CRAB (in season);19,9;295
1948;Steamers with Drawn Butter;29,4;295
1949;Grillatti Di Verdura ASSORTED GRILLED VEGETABLES;20,4;295
1950;Shanghai Pan Fried Noodles Pan fried crispy noodles topped w. assorted vegs, shrimp, scallop & chicken;37,4;296
1951;Pinot Grigio Kettemeir, 1996, Italy;34,9;296
1952;FILETTI DI SOGLIOLA CON ZUCCHINE E CARCIOFI  ;30,4;296
1953;Bean Curd w. Hot Sauce (meat);33,1;296
1954;Golden Bantam Corn on Cob;36,4;296
1955;Chilled Poached Salmon Served with Watercress Dressing;35,1;297
1956;Mixed field greens in a sherry vinaigrette;24,5;297
1957;Merlot, Cavit;26,4;297
1958;Franciscan Oakville Estates 95 Napa ;26,5;297
1959;Hot & Spicy Chicken;35,1;297
1960;Cherrystone Clams. Six on the half shell...with any of the Littleneck garnishes;35,3;297
1961;Beef w. Pepper & Tomatoes;31,3;297
1962;Gewuertztraminer, Trimbach, Alsace, France 1998;30,8;297
1963;Cotes de Gascogne, Domaine Duffour, 1999 (Gascogne);25,8;298
1964;Main Courses with Michelles Apple Tree Salad or Caesar Salad, add $2.00;24,7;298
1965;Shrimp w. String Bean;22,3;298
1966;Rosso Del Conte, Regaleali 92;33;298
1967;Beef w. Broccoli in Garlic Sauce;23,9;298
1968;The Club  Sandwich;28,5;298
1969;Hogue Cellars Fume, 1996, Columbia Valley;20,9;298
1970;Seafood Small- three selections;32,4;298
1971;Spare Rib Tips w. Shrimp Fried Rice;32,4;298
1972;1/4 lb. Colossal Crab Meat;24,8;299
1973;BEVERLYS LEMON CRUMB CAKE;32,4;299
1974;Ravenswood, Vint. Blend 1995, Sonoma;32,7;299
1975;Sauvignon Blanc, Honig, 1999 (Napa Valley);28,8;299
1976;Bean Curd w. Hot Sauce (meat);19,5;299
1977;Wraps: W4  Chicken Fajita Black Beans, Vermont Cheddar & Monterey Jack Cheese, Chopped Tomato & Avocado ... 6.25;22,7;299
1978;Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini ;34,2;300
1979;Crabmeat Hand Roll - fresh crab meat, cucumber, scallion, avacado;21,8;300
1980;House Spicy Maki Rolls - jalapeno smoked salmon, yellowfin tuna, cucumber, scallion, flying fish roe;20,9;300
1981;Iced Cappuccino;30,8;300
1982;Pinot Noir Saintsbury Garnet, 1996, Carneros;34,3;301
1983;Shredded Pork w. Eggplant;33,2;301
1984;Moo Goo Gai Pan;36,7;301
1985;Cobb Salad: Diced Avocado, Bacon, Turkey, Ham, Tomato, Swiss and Cheddar Cheeses, Choice of Dressing;25,5;301
1986;Chicken Cilantro Salad:  Cilantro Chicken, Hearts of Romaine, Plum Tomato, Cucumbers, Carrots and Sprouts ... 5.95;22,9;301
1987;Canned Soda ... ..90;15,8;302
1988;Lobster Bisque;19,6;302
1989;Champagne;19;302
1990;House Blend Coffee or Tea ... ..91 ... 1.13 ... 1.39;13;302
1991;Traditional Omelette made with Egg Beaters;16,8;302
1992;Pork Tonnata with Arugula;26,4;303
1993;Specialty Sandwiches: #17  Baked Salmon Salad:  Watercress, Plum Tomato on Brick oven Pompeii Bread ... 6.75;17,9;303
1994;Caffe;28,4;303
1995;Flavored Coffee of the day ... ..96 ... 1.18 ... 1.44;26;303
1996;Lobster Steak with Hash-Brown Potatoes: Lemon Brown Butter;24,5;303
1997;Cappuccino;24,3;303
1998;Bluefish;23,5;303
1999;Low Fat Scones:  Blueberry Ã¢Â€Â¢ Raisin Ã¢Â€Â¢ Cranberry ...1.75;23,8;303
